DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
CI201200000218,CIGE61FL,CI,2012,218,CI2012DHS,23883.23047,26516.19141,29901.0293,1731.317779,1900.567093,2110.091467,2379.448308,10565.33333,0.417268554,0.524009864,0.519036571,-9999,4858,4830,4800,4655,4753,4777,4738,58.13333333,12,0,0.070997169,0.591968387,0.379001707,0.41571039,0.394684523,0.317803532,2.451436027,1867.2,16525.77688,42094.74501,256358.213,2249,2010,2442,2268,2306,2672,2484,0.22178277969360352,2,3,3,25.89599991,23.38800049,24.12899971,25.32600021,24.72599983,23.51399994,24.64800072,25.72599983,25.60000038,24.91399956,24.99399948,24.51000023,104.6666667,1512.424072,1635.395508,1783.555176,1969.95459,120.3548836,130.1406395,141.9308113,156.7640053
CI201200000219,CIGE61FL,CI,2012,219,CI2012DHS,28046.25195,31153.68359,35130.17969,81.26677694,89.27399266,99.16525478,111.822835,6587.614754,0.006178976,0.007904449,0.012419731,7,4447.7,4506.9,4573.7,4755.7,5009.4,5034.4,5050.1,20.83060109,11.0,0.010768263,0.151701871,0.641447176,0.631048457,0.573113505,0.456006432,0.375570742,0.053965491,1707.68306,6255.752904,80088.74204,183611.5814,1360.545455,1047.363636,1267.272727,992.9090909,1099.363636,1358.181818,848.5454545,0.24993212757214822,0,0,0,27.50574875,24.19225121,26.15875053,27.97324944,26.56874847,24.56299973,25.67550087,28.24200058,27.02199936,26.49324989,25.72624969,24.92724991,195.3688525,19419.75391,20874.53125,22576.07617,24614.32617,61.81499657,66.44569666,71.86188236,78.34983362
CI201200000220,CIGE61FL,CI,2012,220,CI2012DHS,18304.36328,20322.29492,22916.46875,53.07601624,58.26459792,64.68787383,72.9453856,9101.222826,0.004919443,0.009430458,0.019583838,-9999,4236.545455,4195,4298.818182,4234.818182,4414.090909,4427,4464.454545,26.54200542,13.0,0,0.063623491,0.650785841,0.567039363,0.561240387,0.492332713,0.405616633,0.006949828,1699.326087,73226.52658,14144.53833,175505.7112,1709.2,1313,1758.2,1587.4,1501.5,2131.5,1419.3,0.12454164546468983,0,0,1,27.18375015,24.20249939,25.40174866,27.05025101,25.99424934,24.47525024,25.60900116,27.30724907,26.4232502,25.88125038,25.74025154,25.16899872,250.7146739,21877.47266,26327.46094,31995.3457,39426.19531,69.63815832,83.80291095,101.8443485,125.4974774
CI201200000221,CIGE61FL,CI,2012,221,CI2012DHS,217455.4063,241428.375,272247.125,15763.54734,17304.55141,19212.25964,21664.73784,11944.92857,0.943243742,0.966282527,0.944758097,-9999,3288,3070,3169,3303,3365,3390,3355,80.85714286,12,0,0.004386459,0.167389222,0.366726339,0.540203154,0.328581125,0.310018182,21.06978149,1471.214286,17015.78952,2991.849418,9374.959993,1538,1463,1762,1626,1662,1937,1485,0.014903604984283447,3,3,3,27.95199966,24.26399994,27.02600098,27.55999947,26.7689991,24.9260006,26.17000008,27.81399918,27.36499977,27.18000031,26.10499954,25.11000061,15,117287.6719,129736.5938,144738.6563,163535.125,9333.456373,10324.1101,11517.9363,13013.71176
CI201200000222,CIGE61FL,CI,2012,222,CI2012DHS,2022.96167,2245.979004,2532.682617,146.6463787,160.9821747,178.7293303,201.5444789,8771.428571,0.025876002,0.032125042,0.038389087,-9999,4661,4596,4649,4730,4887,4897,4977,27.28571429,12,0,0.027336647,0.571747945,0.598402679,0.622344732,0.531303227,0.462970555,0.11420436,1736.857143,92858.74967,31523.98755,166729.8751,1930,1458,1797,1799,1708,1985,1721,0.5407563618251255,0,0,1,26.22299957,23.62199974,23.69499969,25.74600029,24.39900017,23.60499954,24.74900055,26.24200058,25.84799957,24.78699875,24.74799919,24.30599976,116.4285714,1132.021729,1228.077393,1343.749756,1489.06543,90.08342693,97.7272938,106.932208,118.4960619
CI201200000223,CIGE61FL,CI,2012,223,CI2012DHS,17688.04297,19638.0293,22144.85938,51.2889145,56.30278945,62.50978871,70.48927669,8033.526882,0.001888547,0.003819941,0.00641923,-9999,4389.555556,4469.888889,4596.777778,4439.888889,4749.888889,4931.777778,4953.333333,29.03763441,12.0,0,0.095364687,0.540830109,0.607116427,0.581261635,0.519788538,0.427113192,0,1669.526882,41590.72276,46594.53144,76468.71912,1516.1,1212.9,1444.9,1143.6,1223.1,1646.4,1098.2,0.45491282145182294,0,0,0,27.85199992,24.50933329,26.67400106,27.83766683,26.61000061,25.01199849,26.11666616,28.10866801,27.3113327,26.93400065,26.22899882,25.54466756,126.2634409,17693.27734,18817.79297,20187.69922,21937.08594,56.31945096,59.89889539,64.25944241,69.82791329
CI201200000224,CIGE61FL,CI,2012,224,CI2012DHS,36216.50781,40209.12891,45341.89453,2625.368651,2882.01812,3199.740812,3608.193322,12315.78571,0.528509889,0.598770346,0.664209161,-9999,2658,2549,2908,2935,2882,2883,2855,61.64285714,12,0,0.018382954,0.372164256,0.499501258,0.650830388,0.42837435,0.382803559,7.759195262,1475.214286,13212.27488,2092.941214,4134.221074,1577,1511,1714,1636,1618,1919,1414,0.3481340067727225,2,3,3,27.85199928,24.18400002,26.9659996,27.56599998,26.75099945,24.80200005,26.09000015,27.76900101,27.33399963,27.09799957,26.06200027,25.10400009,24.28571429,3054.438965,3378.588135,3769.303467,4258.754883,243.0645298,268.8595012,299.9516394,338.9009455
CI201200000226,CIGE61FL,CI,2012,226,CI2012DHS,9960.9375,11059.0625,12470.76953,28.88310957,31.70664882,35.20208926,39.6956923,9856.874667,0.008397092,0.011797661,0.014518691,-9999,4634.7,4643.1,4698.2,4439.6,4562,4605.5,4581.5,29.07466667,12.0,0,0.115988339,0.740179678,0.496846199,0.530052321,0.47707728,0.341888802,0.025312313,1809.152,27583.14777,78912.66014,256508.6591,2053.666667,1555.888889,2000.333333,1928.444444,1807.888889,2595.444444,1824.555556,0.15470745849609374,0,0,0,26.54933421,23.77600098,25.00966644,26.27600098,25.42233276,23.97699992,25.13300069,26.65900167,26.05733236,25.4943339,25.30833435,24.73466746,332.064,11044.80078,11720.5791,12544.37305,13597.4248,35.15669279,37.30776199,39.92997958,43.2819474
CI201200000227,CIGE61FL,CI,2012,227,CI2012DHS,10974.14453,12183.9668,13739.27246,31.82103522,34.93178696,38.78277085,43.73346253,6477.981183,0.006896513,0.008463394,0.009200434,7,4279.4,4346.1,4424.6,4409.2,4682.5,4836.1,4842.3,33.22849462,11.0,0,0.168255086,0.667838038,0.648997688,0.593556658,0.497554175,0.406244787,0.026344521,1724.989247,30452.89272,94861.59218,172410.7088,1365.111111,985.4444444,1270.444444,957.4444444,1027.111111,1339.222222,786.6666667,0.5755719010547925,0,0,0,27.81925011,24.41225052,26.33724976,28.14225006,26.70399857,24.77950096,25.88724899,28.42625046,27.17525101,26.70199966,25.98600006,25.19624901,188.1827957,10414.08008,10595.47266,10878.44336,11317.7998,33.14904645,33.72643696,34.62716068,36.02567566
CI201200000228,CIGE61FL,CI,2012,228,CI2012DHS,182432.8125,202544.7813,228399.9688,13224.7251,14517.54195,16118.00157,18175.49202,12066.5625,0.821534952,0.838836352,0.85077095,-9999,1278,1376,1498,1666,1724,1752,1733,91.125,12,0,0.003478902,0.18134204,0.351330101,0.536384821,0.308861762,0.292037517,27.77537168,1469.5625,9391.993249,4241.845485,14449.72034,1593,1445,1814,1714,1722,2061,1499,0.007210870273411274,3,3,3,27.70000076,24.06599998,27.12600136,27.46199989,26.75900078,24.75799942,26.02499962,27.65200043,27.28299904,27.19600105,26.04100037,24.96699905,4.6875,120696.5156,133507.4531,148945.2031,168288.1875,9604.723536,10624.18555,11852.68266,13391.94845
CI201200000229,CIGE61FL,CI,2012,229,CI2012DHS,39.48852158,43.84185791,49.43835068,2.862559906,3.142396702,3.4888242,3.934178945,11544.4,0,0.000951675,0.000951675,-9999,3292,3292,3292,3141,3308,3224,3072,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.061287914,1465.4,196.6897339,64613.98701,186503.6883,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.02189958468079567,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389.2,211.2910614,210.1661682,210.8395996,214.2148743,16.81400843,16.72449227,16.77808224,17.04667806
CI201200000230,CIGE61FL,CI,2012,230,CI2012DHS,31596.74023,35080.0625,39558.08984,91.61907237,100.5755479,111.663307,125.9173107,8354.121622,0.004842363,0.00583709,0.00842229,-9999,4313.777778,4344.555556,4370.666667,4322.777778,4721.888889,4842.222222,4831.222222,27.52702703,12.0,0,0.071974283,0.528815551,0.534540474,0.555793822,0.543352306,0.400866687,0.022508659,1610.410811,81643.03777,59668.34925,87066.22128,1314.666667,1117.444444,1466.222222,1291.888889,1502.111111,1736.444444,1199.555556,0.6319209743190456,0,0,0,27.93125153,24.62349892,26.73725128,27.81624985,26.65050125,25.24925041,26.1969986,27.98049927,27.27100182,26.97525024,26.20425034,25.55350113,131.2567568,18877.83203,19529.48438,20381.07422,21543.44922,60.09000565,62.1642795,64.87497415,68.57492869
CI201200000231,CIGE61FL,CI,2012,231,CI2012DHS,131545.9219,146047.9531,164691.2344,9535.887161,10468.09186,11622.12683,13105.71202,12389.4,0.719254971,0.722879569,0.730977535,-9999,682,668,691,716,739,752,751,75,12.0,0,0.002906318,0.185893013,0.389996439,0.570618749,0.35641706,0.349294722,18.71003215,1471.466667,6542.547301,6110.937463,11291.85508,1512,1447,1824,1682,1680,1975,1487,0.2634119987487793,3,3,3,27.81546402,24.08350563,27.17113495,27.52268028,26.87216377,24.77010345,26.04639244,27.69793892,27.33298874,27.23402023,26.01237106,24.93298912,79.2,160897.0469,177974.8125,198554.6875,224340.0938,12803.78017,14162.78558,15800.47999,17852.41743
CI201200000232,CIGE61FL,CI,2012,232,CI2012DHS,11862.26758,13170.00195,14851.17578,34.39627409,37.75877043,41.92141822,47.27276072,9294.111717,0.00448409,0.006842019,0.011173485,-9999,3721.6,3793,3852.6,3948.8,4220.8,4344.5,4251.4,30.38586957,12.0,0,0.052538411,0.520880814,0.502777645,0.533778395,0.543701785,0.436035497,0.014226445,1556.722071,47233.64619,31199.2224,107328.6054,1528.666667,1264.333333,1579.666667,1338.555556,1596.111111,1852.222222,1409.777778,0.23133361566943758,0,0,0,27.80574989,24.69675064,26.64825058,27.63274956,26.49874878,25.20074844,25.97600174,27.82600021,27.0909996,26.82875061,26.08650017,25.51824951,166.1307902,14159.48145,16068.91309,18452.34375,21522.03906,45.07102929,51.14893897,58.73563439,68.50677804
CI201200000233,CIGE61FL,CI,2012,233,CI2012DHS,6471.012695,7184.397949,8101.499023,18.76359067,20.59787314,22.86864893,25.78787232,9312.038251,0.005422591,0.013043016,0.023575437,-9999,4503.5,4553.166667,4662,4402.916667,4454.416667,4452.916667,4475.666667,34.25136612,13.0,0,0.140631384,0.654842299,0.623335906,0.597253391,0.524992977,0.42143883,0.139154774,1594.879781,92886.10651,31325.5205,158284.3962,1638.166667,1405.5,1569.166667,1479.583333,1423.916667,2018.333333,1261.583333,0.5607572044831156,0,0,0,27.30649948,24.39049911,25.54874992,27.14875031,26.09724998,24.69125175,25.60074997,27.26200104,26.29174995,25.89424896,25.7879982,25.25899887,92.3989071,43097.85156,49198.76172,56645.97656,66052.59375,137.1847222,156.6045224,180.3097435,210.251936
CI201200000234,CIGE61FL,CI,2012,234,CI2012DHS,13996.4502,15539.46191,17523.10156,1014.615715,1113.802118,1236.591088,1394.444116,7057.875,0.424590074,0.494503792,0.544338226,5,2160,2217,2370,2503,2715,2627,2661,51.875,9,0,0.107062637,0.527943866,0.591750622,0.514894068,0.444368064,0.299330443,29.49274495,1817.875,88451.10836,90742.80922,148086.3614,1368,1116,1351,1404,1178,1347,845,0.5322526693344116,3,3,3,28.93799973,25.06200027,26.30500031,28.75499916,26.74399948,25.2859993,26.37100029,29.45299911,27.97299957,27.04999924,26.33399963,25.38299942,1.8125,700.6424561,796.7963867,913.9234619,1061.639771,55.75535511,63.40704179,72.72771828,84.48260867
CI201200000235,CIGE61FL,CI,2012,235,CI2012DHS,44308.09375,49192.75781,55472.30469,128.4774175,141.0370428,156.5854114,176.5738299,8815.218579,0.012543375,0.026210733,0.049329023,-9999,4779.666667,4805.444444,4913.333333,4689.777778,4862.111111,4903.444444,4918.777778,31.05434783,12.0,0,0.01473416,0.595004034,0.541137457,0.548736632,0.503099322,0.442600489,0.300403891,1739.31694,75605.32414,21220.0763,184971.808,1820.222222,1381.333333,1999.777778,1875.111111,1669,2393,1781.444444,0.32296247768142244,0,0,1,26.7792511,23.8295002,25.16275024,26.58475113,25.57074928,23.98825073,25.23424911,26.88425064,26.3465004,25.57150078,25.31974792,24.76399994,264.5504087,37885.98438,46259.32813,56967.89844,71050.76563,120.5948338,147.2480147,181.3344527,226.1616112
CI201200000236,CIGE61FL,CI,2012,236,CI2012DHS,13109.04492,14554.22656,16412.09961,950.2868104,1043.184649,1158.18855,1306.03339,7023.4375,0.45896999,0.576708873,0.604140679,5,2160,2217,2370,2503,2715,2627,2661,51.375,9,0,0.115932237,0.562415784,0.586899817,0.505397558,0.441043794,0.288296252,29.06002154,1825.5625,85283.58503,92468.3941,149302.8252,1376,1185,1358,1412,1149,1330,840,0.3633125126361847,3,3,3,28.93799973,25.06200027,26.30500031,28.75499916,26.74399948,25.2859993,26.37100029,29.45299911,27.97299957,27.04999924,26.33399963,25.38299942,6,700.6149292,796.7650757,913.8876343,1061.598022,55.75316459,63.40455014,72.72486721,84.47928639
CI201200000237,CIGE61FL,CI,2012,237,CI2012DHS,229970.2031,255322.875,287915.2813,16670.75664,18300.44729,20317.94882,22911.57011,11883.92857,0.985469977,0.991813501,0.965245803,-9999,2940,2851,2826,2936,3009,2948,2947,78.07142857,12,0,0.008412286,0.197319439,0.359245837,0.52486974,0.313546419,0.284966022,19.1021932,1472.928571,18204.54258,3257.770167,9566.914045,1538,1463,1762,1626,1662,1937,1485,0.01815904038293021,3,3,3,27.95199966,24.26399994,27.02600098,27.55999947,26.7689991,24.9260006,26.17000008,27.81399918,27.36499977,27.18000031,26.10499954,25.11000061,14.57142857,147137.7813,162754.9688,181575.1406,205155.3906,11708.8526,12951.6289,14449.29058,16325.74726
CI201200000238,CIGE61FL,CI,2012,238,CI2012DHS,34326.375,38110.61719,42975.51172,99.53403419,109.2642452,121.3098622,136.7953024,10851.18157,0.003968837,0.00479677,0.008861357,-9999,3511.583333,3546.083333,3704.333333,3779.583333,4048.25,4128.5,4108,32.7972973,12.0,0,0.034526305,0.472782408,0.469813049,0.52438426,0.482046336,0.398619354,0.032323439,1505.512195,17585.64207,8727.517688,93765.49382,1498.2,1206.2,1562.5,1509.2,1728.5,1805.6,1529.9,0.46636135855987465,0,0,1,27.50966644,24.33966573,26.63833364,27.44733175,26.4406662,24.94400024,25.70766703,27.6313324,26.86833445,26.75333405,25.8799998,25.2456665,155.295393,18087.11719,18771.95313,19749.32813,21155.19922,57.57308214,59.75298264,62.86406389,67.33909056
CI201200000239,CIGE61FL,CI,2012,239,CI2012DHS,86089.625,95580.42188,107781.4375,6240.71835,6850.794684,7606.048303,8576.974276,12274.53846,0.718741814,0.721661091,0.708929698,-9999,792,841,843,1358,1693,1717,1722,-9999,12,0,0.003039156,0.157895651,0.357650101,0.547300398,0.320522696,0.311503708,40.7001911,1466.538462,4042.56474,10272.34574,15509.97446,1561,1446,1831,1748,1718,1970,1518,0.02239807752462534,3,3,3,27.70000076,24.06599998,27.12600136,27.46199989,26.75900078,24.75799942,26.02499962,27.65200043,27.28299904,27.19600105,26.04100037,24.96699905,98.84615385,103268.6172,114229.1953,127437.9688,143988.4063,8217.855447,9090.070539,10141.19134,11458.23331
CI201200000240,CIGE61FL,CI,2012,240,CI2012DHS,6784.958984,7532.95459,8494.548828,19.67392275,21.59719522,23.97813918,27.03898871,7281.824,0.003010014,0.00392385,0.005247127,5,3960.666667,4034.111111,4139.555556,4002.666667,4075.222222,4214.888889,4219.444444,24.20266667,11.0,0,0.110652016,0.637996013,0.552939994,0.554680484,0.416202,0.249320677,0.017342396,1773.698667,93330.41473,20482.22398,125635.8221,1500.2,1115.2,1474.1,1413.2,1479.4,1530,1254,0.5770947265625,0,0,0,27.06233215,23.87266541,24.89866638,26.72066752,25.32366689,24.02433268,25.32466634,27.17233276,26.49766795,25.54266612,25.20933533,24.75233459,247.9786667,10623.18652,11835.17188,13298.14648,15133.16309,33.81465292,37.67252214,42.32931493,48.17035421
CI201200000241,CIGE61FL,CI,2012,241,CI2012DHS,15980.42969,17742.16406,20006.98047,1158.436297,1271.682189,1411.876556,1592.104919,8840.4375,0.167429447,0.23442175,0.314914266,-9999,3834,3783,3897,3933,4145,4174,4157,51.2,12,0,0.08625694,0.45531339,0.503155708,0.528696775,0.403153658,0.297738254,2.818595886,1620.875,75727.77865,79408.91618,69038.34722,1230,1205,1447,1248,1384,1740,1135,0.3811911940574646,2,2,3,27.81200027,24.39599991,26.76099968,27.72999954,26.62700081,25.03800011,26.13700104,27.93099976,27.26200104,26.99200058,26.18200111,25.41799927,5.75,999.7260742,1075.378906,1166.685791,1281.879395,79.55567322,85.57593429,92.84190534,102.0087211
CI201200000242,CIGE61FL,CI,2012,242,CI2012DHS,13583.32031,15080.78711,17005.87695,39.3867017,43.23705142,48.00363629,54.13138756,7034.587766,0.004867852,0.006575697,0.017862994,-9999,4180.25,4221.166667,4221,4487.833333,4991.833333,5120.583333,5195.25,27.55347594,11.0,0,0.121533331,0.609753091,0.630589724,0.564191163,0.476627707,0.427655458,0.031887722,1682.917553,11077.18799,64137.03257,144032.9864,1325.333333,997.4166667,1254.583333,992.75,1069.416667,1292.833333,886.8333333,0.2036652666457156,0,0,1,27.40100098,24.12225151,26.1060009,27.69325066,26.35549927,24.49025154,25.5652504,27.89550018,26.85624886,26.36124992,25.69475174,24.91950035,182.8670213,15167.77246,15326.79492,15625.89746,16141.17773,48.28051925,48.78670347,49.73877642,51.37896446
CI201200000243,CIGE61FL,CI,2012,243,CI2012DHS,48948.58203,54344.82813,61282.04297,3548.328372,3895.204394,4324.624014,4876.670031,6174.071429,0.899109767,0.910438097,0.917590948,5,2222,2257,2302,2356,2507,2603,2611,83.57142857,11.0,0,0.100248646,0.441225338,0.520031512,0.448526978,0.413973927,0.261641741,16.34589844,1824.214286,219993.584,78549.01814,41374.778,1457,954,1115,1074,847,1341,817,0.11057716608047485,3,3,3,27.63199997,24.36400032,26.00699997,28.24399948,27.02400017,24.37400055,25.43700027,28.23699951,26.69400024,26.09399986,25.60300064,24.78300095,4.571428571,2004.633545,2084.621094,2186.408203,2322.415283,159.5236689,165.8888758,173.9888366,184.8119361
CI201200000244,CIGE61FL,CI,2012,244,CI2012DHS,7170.723145,7961.246094,8977.513672,20.79249912,22.82512068,25.34143338,28.57631355,6477.467742,0.001436393,0.001612262,0.002127982,2,2785.4,2843.9,3053.5,3215.8,3329.3,3385.6,3423.5,25.0296496,8.0,0,0.110293202,0.664317823,0.473853622,0.41459121,0.405211381,0.264957735,0.106318622,1876.362903,14934.42354,163377.9326,223195.8662,1195.818182,1201.181818,1226,1336.545455,1016.454545,1272.090909,985.8181818,0.1668382767708071,0,0,0,29.16450119,25.3912487,25.31874847,27.84224892,25.7595005,25.72674942,26.75400162,29.12825012,28.29399872,26.74449921,26.53625107,25.68099976,183.9623656,4755.61084,5996.571777,7626.288086,9822.733398,15.13757945,19.0876808,24.27522893,31.2667315
CI201200000245,CIGE61FL,CI,2012,245,CI2012DHS,21181.9043,23517.06445,26519.05859,61.41983846,67.42409547,74.85714108,84.41278521,8962.008065,0.002853141,0.003748581,0.005544588,-9999,4026.8,4149.7,4266.9,4179.2,4400.8,4580.3,4486.2,32.41397849,12.0,0,0.093817722,0.537613622,0.625026067,0.620680873,0.525120195,0.432025274,0.019641967,1635.137097,20213.52027,23807.90872,43251.25429,1392.7,1311.4,1535.1,1251.1,1400,1751,1198.5,0.6449253123293641,0,0,0,27.79566701,24.52700043,26.67900085,27.79100037,26.66300201,25.0606664,26.0656662,27.98666636,27.30399831,26.92699941,26.23033142,25.48366547,154.4650538,17541.63281,18999.40234,20756.11328,22966.94531,55.83675143,60.47697596,66.06876056,73.10605748
CI201200000246,CIGE61FL,CI,2012,246,CI2012DHS,4327.459961,4804.532227,5417.839355,12.54806558,13.77473288,15.29330106,17.24551828,9971.774457,0.002479772,0.006556067,0.009760762,-9999,3959.25,4027.75,4211,4042,4228.916667,4212.75,4219.916667,28.24728261,13.0,0,0.174768014,0.6409541,0.557933024,0.51657142,0.525988885,0.471318279,0.016202726,1459.633152,30017.60601,29476.32569,254686.1514,1441.5,1421.25,1673.166667,1529.833333,1737.083333,2016.666667,1397.083333,0.10332930606344472,0,0,0,27.52833303,24.58633423,26.39166768,27.11233266,26.3213323,24.93333435,25.90466563,27.31999969,26.70866648,26.43733215,26.02133433,25.19666799,146.1331522,14368.27246,15941.58105,17839.125,20217.03711,45.73563171,50.7436285,56.78369848,64.35282781
CI201200000247,CIGE61FL,CI,2012,247,CI2012DHS,13378.83105,14853.75488,16749.86328,969.8439847,1064.653547,1182.024256,1332.911769,7090.6,0.28811242,0.309386253,0.380484214,5,3221,3355,3473,3518,3573,3725,3745,50.66666667,11,0,0.150296263,0.685461213,0.54660809,0.549004853,0.381112993,0.202704772,5.697523446,1772.066667,116718.3045,44896.70871,101142.9729,1386,1084,1290,1269,1322,1390,1136,0.15773126284281414,2,1,2,27.59799957,24.25,25.57500076,27.34600067,26.1079998,24.43300056,25.71100044,27.66399956,27.01600075,26.1060009,25.72299957,25.18799973,171.6666667,695.4845581,774.8388062,870.6547241,990.7958374,55.34490263,61.65971305,69.28450153,78.84502756
CI201200000248,CIGE61FL,CI,2012,248,CI2012DHS,11921.2793,13235.51758,14925.05469,864.1846077,948.6652643,1053.249024,1187.698115,6436.571429,0.100909869,0.139353156,0.183011452,-9999,4393,4362,4306,4535,4727,4831,4826,45.92857143,11,0,0.155778363,0.637399891,0.606239736,0.543695569,0.489072591,0.371392846,4.401649984,1741.357143,84852.75697,105581.7335,147900.8895,1169,979,1172,896,982,1253,909,0.44819351605006624,1,1,2,27.82099915,24.54199982,26.25799942,28.0510006,26.59399986,24.8029995,25.92199898,28.28800011,27.15200043,26.60900116,26.0170002,25.34300041,120.0714286,757.2015381,823.920105,904.2183838,1004.99115,60.25618385,65.56547871,71.95541271,79.97465464
